"","ReturnJan","ReturnFeb","ReturnMar","ReturnApr","ReturnMay","ReturnJune","ReturnJuly","ReturnAug","ReturnSep","ReturnOct","ReturnNov","PositiveDec"
"1",0.402657618636722,0.3909652667224,0.0858370855849017,0.933888208956692,0.66857996505515,-0.149504723626442,-0.159184697327205,0.0652352101990958,-0.038765778809181,-1.01970121621196,-0.232622531113193,"0"
"2",-0.137943439371718,0.580825951451379,0.799441352791689,-0.659576055243841,-2.22888974395385,-2.31548563837257,-0.191634283133169,1.50123214865402,-3.85301464896172,-1.55427568206174,-1.02873839395049,"0"
"3",0.20776191749314,0.230776325478002,0.128702607070137,-1.12371876834927,-1.09003781169774,0.270420937375598,-0.935035243231962,0.132305254547538,0.100338035366001,0.490252912361081,-0.448816971382296,"0"
"4",-0.512871916334798,-0.214737848925361,-0.00750481523608169,-0.303694878792476,-0.19483520268833,-0.198079319834599,-0.655510990499706,0.608613340576295,0.486674949779476,-0.581103758713565,-0.32831144189176,"1"
"5",-0.258456416444734,-1.0855925638214,0.45695208381209,0.971053286387969,-1.13068020812356,-0.710444480846398,2.37920341105894,0.312754606846808,0.329373219404389,0.174454187361086,-0.611672035261844,"1"
"6",3.35616377563982,1.79910210128225,-2.69365964016247,-0.514075720247971,0.227902330524685,-1.40309150799013,1.8330914772516,4.01791433416092,0.966445714432905,-1.00893769905741,-1.30796547362336,"1"
"7",-0.110464970265321,0.168849432194979,-0.00326929234567242,-0.232686661897363,0.359322231350183,0.628816043019382,0.154756534754143,-0.382192901551955,0.56782579549441,0.0353112084158813,-0.805337920637942,"1"
"8",3.94427507189156,4.24284905108291,-1.96071118401219,-1.08893336283681,-3.19908048466386,6.87405702490027,-0.90809733799463,0.299305544145381,-2.58331389757164,-2.01620199509507,0.994826253366058,"0"
"9",-0.311442292070535,-0.320676808633588,-0.896190329453541,0.92626172507071,0.330413928189338,0.109799949829612,-0.614593257384777,-0.216985825444307,0.0106526785302802,-0.0321965698940297,0.101182374797943,"0"
"10",0.825220948389721,0.314069672109414,0.516536951455937,-0.557394137999041,-0.156617450581629,-0.0120822668464694,0.204536994838143,-0.278545875915293,0.32381629543395,-0.122635564284693,-0.27609920396713,"0"
"11",0.324359024900188,0.0980069483810763,-0.660210572944623,-0.364730694136643,0.924354630919098,-0.22914933862424,-0.167439138471296,0.83031006590288,0.378545670532453,-1.61143834493195,-0.23850867405134,"1"
"12",-1.44842861670528,5.95747932298472,-2.46086662078529,-2.75961690063127,-2.0203128559885,2.48292640980978,0.253538805298281,0.290108033989656,-0.709164699579407,-0.996415377984356,0.106027367884475,"0"
"13",0.061903007937855,1.85430567983197,0.192126363317163,0.299734718184379,-1.57147607536548,3.28283227757278,-1.32841067855608,1.44129645245478,-1.16338797273765,0.0611039414783997,-2.12099513159149,"1"
"14",0.289668468937185,0.772653855502151,0.836339487333313,-1.32953014630217,0.308073036176315,-0.44480006753074,-1.62888896259463,1.35820859839888,1.64633612493636,1.43673052255916,-0.687499720862226,"1"
"15",-1.14679658285069,4.41092641396478,0.442810144093452,0.256749101770885,-0.655606389660026,0.737369360498938,-0.779811121236242,0.693971944823904,1.24421422319546,-2.97553919345105,-1.06989688514628,"0"
"16",-0.596027459514856,-1.69496672464215,0.921556059621694,0.658054724353987,0.401161643756924,1.2458558270992,-3.40258274336446,-0.228481980189612,-2.29925307039794,-1.18617923828033,-0.31603721733293,"0"
"17",-0.745016342798478,-0.398841240254773,0.559607161847234,0.329381793505836,-0.00937540568967571,-0.196904261647486,-0.554072171310845,1.24474012840996,0.763603471246575,-0.0917629772240506,-0.00520272746767928,"0"
"18",-0.124611990670218,1.02167425101802,-1.32288358671765,0.435496489330414,-0.552330445437326,-0.14450601076773,1.08788842843519,-0.519968657574599,-0.81820265183042,-0.753733871078149,2.23693472052094,"0"
"19",0.0252176073534393,-1.08917411365687,-0.540161724641147,-1.96600793343337,-1.96460657757126,0.855838257364517,0.493307949942978,-0.211594973349531,-1.24976099075911,-1.28146053427245,-2.07261746203197,"0"
"20",-0.662475144185095,2.58277779649239,0.00202730968388484,-1.03293412055061,-0.411507682073554,-0.433485244936921,-2.48375389124962,2.12901816524936,-0.658596020745445,-0.49275714324478,1.033636875229,"1"
"21",1.32270028430434,0.737397388031699,-1.35319898690493,0.714410104693243,-0.707215443065712,-0.333411895941975,0.000782175056116741,-1.07755263143869,-1.27540940123816,-0.80579243072374,-0.572243115225946,"0"
"22",-0.0414468139614121,2.0073820074479,-3.3353101681238,0.148629306775384,-1.69906295450042,3.23080050602121,-0.911979441513061,0.647603098787668,1.01401668502775,-0.961742898388041,-1.19502949146121,"0"
"23",0.089028279216321,2.20716830529818,-1.97219680887751,2.18971562280112,-3.09292257219674,2.79251685046955,-1.61807832149392,1.94787594688704,-2.78270347916098,-2.85519460688276,1.26711820872534,"1"
"24",1.55372248751257,-0.0444417787884329,0.0584271583528279,-2.06240060004879,-1.2957673832142,3.32460779524155,0.328984126237522,0.725215955854803,1.0264864026235,0.0414079174899348,1.14792885600853,"1"
"25",0.930637404818731,0.369741033990239,0.49613467588263,-0.15669876040001,-0.294757260846055,-0.609309995337793,1.98742973856294,2.42170179317069,1.65944297626286,-0.121923442674413,-0.291335895352086,"1"
"26",1.67150773210426,1.38384962176505,-3.22832189220097,-0.749944513747625,-0.990002041453813,2.06894922528853,-1.20209943366942,-3.41453975224973,-2.521492608898,0.487609342139617,0.244317339076759,"1"
"27",-0.414168698027469,1.7920475595722,-1.13742195885365,-0.323096498696814,-1.48625479295509,1.37655466069574,-0.593005064516531,-0.0163456615162789,0.192034274183504,0.11519292372799,-1.80911756878638,"1"
"28",-0.569656153878492,1.69979123847721,-0.237937613341815,-0.323178713266427,0.629635823180868,-0.148233616940268,-1.27954469714068,0.043245298400317,0.561212241719836,-0.652349666961593,0.700598535063744,"0"
"29",-0.797583627398444,-0.829781327100825,0.41627048549048,-0.171214477372656,-0.220416401639693,-0.905612830871563,-0.327471865314401,-1.13486196042465,0.784291719802745,0.226113033605487,0.795179867209089,"1"
"30",1.20519313388772,0.804297026802158,0.268708068959192,-1.18539576560966,-0.578711313871508,-0.702206944631814,2.27213879058837,-1.07334515588912,-0.618947524372909,0.707554424448948,-0.798979052245852,"1"
"31",-0.598858912200044,-0.337864153694176,0.364685070785587,-0.684255227490169,0.45866043239537,0.937775799650691,-0.368389024313526,-0.67428905421663,-0.151332869153134,-0.0321965698940297,-0.0720363571037412,"1"
"32",-0.509694514637843,0.334916537952258,-0.219073563643951,-0.0162901119455953,-0.759963383796224,0.117790666318804,0.349434104131492,-0.0669332024212786,0.206046581320943,-0.161927829201569,0.381262552861539,"0"
"33",1.90446895517333,10.0648426777117,-3.42444333915696,-2.68409437541103,-2.26247118965325,1.54867721031953,-2.0274029302325,3.00437597379038,-1.12209660173564,-0.27223741238364,-1.29762480042278,"1"
"34",-0.207017568371217,-0.392921578406574,0.455644445996534,-0.878672415395063,0.227633511607316,-0.293236696277966,0.204536994838143,1.82179752385464,0.0575592442303472,0.195709694147192,0.181001569211292,"1"
"35",-0.851778700238867,0.0402574641072914,-0.603677189886971,-0.567373508400705,0.356739947636729,0.144431269944579,0.347218267040242,-1.31336244464611,-0.220018052844073,0.547732803657865,-1.06653425149159,"0"
"36",0.56186685931994,1.84286711060333,-1.59179308071576,0.437319701497622,-0.817381636925957,0.618240481293843,1.12887944574383,-1.31756245603956,0.224923468393504,-0.53397882840709,-0.0720363571037412,"1"
"37",0.171812120855677,-0.171490643132019,1.41977397340602,-1.00759628469843,0.30776130297608,-0.0376478044218203,0.654823901586585,-0.491074624520367,0.00733100167684771,-1.66009845753066,-0.250651363170124,"0"
"38",-0.123188453358369,1.30066286383712,-0.98323794972718,-2.21535446039464,0.27041096008551,-0.433913643180012,0.0164372593389428,-1.62285081979007,-0.256803642729754,-0.204852828804757,-0.247979288994185,"1"
"39",0.750501423609257,-0.121046495026504,-0.922371438522534,-0.394950066965318,0.452275397452616,-1.31545272740528,-0.805990592480288,-0.902696386780013,-1.19714045162842,0.538489552330579,-0.248531240622856,"1"
"40",1.64564455960491,1.14311218754747,0.293350273766093,0.905109178445575,-1.21574067277284,1.02729393913358,-0.272899557810166,-2.71459157474609,-1.66503272607102,-1.02983178639235,-1.84330184130898,"1"
"41",2.56607731217799,4.94515712164812,-1.33589347030153,-2.20460888570363,-1.47813046327468,5.28477229109886,-0.551301738353671,4.73045142656078,0.711453460232512,-0.619018119451017,-1.11101089227463,"0"
"42",-0.493430283677279,3.1404369341239,-1.41407921800404,-0.466116041963073,0.0122200960006049,0.0819796215902062,0.260822862403138,-1.67880958282876,3.23573804763481,-0.208412753137363,0.172613570710238,"0"
"43",3.75416024608488,2.02917718718902,-0.703628231421099,-1.55897787648884,-0.329955710139192,-0.620011823210193,-0.0947132352343832,-1.9147602992967,-1.54159384748322,-1.32444858414358,-1.37939897850673,"1"
"44",0.334097386322765,1.98715267849131,-3.20666621804369,0.23286556380655,-1.38943764457739,0.302956505743302,-1.13181992567604,0.799034605381196,-2.10562101021895,-0.746865596742497,-1.0561314448282,"0"
"45",0.436499784990657,4.3538776888771,-3.06985878493704,-0.819283857671923,-1.74114339094378,-0.336214211870632,3.25573482846913,2.85812285247243,0.135411103845416,-3.65896319451983,-2.21122500214773,"1"
"46",0.243332870286952,-2.23668981089058,-0.738903766540373,-3.02666697087216,-3.52568568724237,1.64737450241343,-1.0268126390549,-1.98610441947431,-0.0507574910408872,1.57520277336929,-0.220300767053956,"0"
"47",3.72621201818663,1.04858178177367,0.191571221136471,-0.828134262344862,-1.14265638910168,3.23052406463184,3.12680711497512,-0.785237940594838,0.41931747848808,-0.0321965698940297,-0.855389752377435,"1"
"48",-0.608157681740815,0.32149819273907,-0.654820214076199,-0.644918650219181,0.579825256845465,0.588048143785151,-0.480972964470063,1.11249352683048,-0.498829484259844,-1.03461460445889,0.505120980372557,"0"
"49",1.66883643979319,0.83127050650581,-1.56614208326215,-3.09051051830137,-2.15494274263982,-0.956280078443062,-1.04209063732386,-1.29909726496558,-0.809792595641859,-1.34265758813106,-3.6303821959089,"0"
"50",0.703415167144054,3.33889594719468,-0.276908339555956,0.731430521914114,-1.90931650691631,-1.5352806688751,-1.66926548687331,1.5976225217112,-1.50848974886673,-0.88124221815108,-2.02523457312408,"0"
"51",1.9434856223754,1.41633933023558,-0.582688204963596,-1.59053844335384,-1.15756032706628,3.72791718637075,-0.936444224727651,0.20683144451402,-1.32406866236118,-0.30044782067636,0.13457482206367,"0"
"52",-0.234676009310121,-0.146013571421119,-1.14861030454547,0.181868884204299,-0.684234774945422,-0.365591947279652,-0.325164142677419,1.50314404992152,-2.02968914688183,0.428034171813744,-0.133499231449974,"1"
"53",4.895870544329,19.1790286933166,-2.90124149121659,-2.42543243083295,-2.31645445771399,3.0189481975777,0.205373961119008,2.43124444744439,-0.999030835749304,-0.925246194380118,-3.06050152068723,"0"
"54",-0.0747462540523742,-0.312656049722794,-0.493661800576806,-0.526533303308853,0.949613675172792,0.142929035660227,0.111830868766074,0.664585669911099,0.738702676452181,0.175863924347939,-3.50073454531146,"0"
"55",-0.572174043487316,-0.567093692352815,0.0646538221374921,-0.0571654531488829,-0.0525545186861675,0.431800745471666,0.182771940530983,-0.23711122951944,0.265286277049704,0.182809339256313,-0.126258772596655,"1"
"56",2.0630322464514,0.721318629011751,1.03276191605908,-1.36095081795624,1.12252868644247,0.0140135188029139,-0.00471397736861424,-2.85221840931164,4.01543423186924,-0.0204083121068219,-1.18724257190222,"1"
